Timestamp,TargetVariable
40311.39583,0.247658298
40311.39931,0.141730168
40311.40278,0.49353616
40311.40625,0.020311623
40311.40972,0.182201401
40311.41319,0.518424754
40311.41667,0.037734543
40311.42014,0.891377698
40311.42361,0.124159744
40311.42708,0.430479888
40311.43056,0.873860516
40311.43403,0.386671505
40311.4375,0.172372184
40311.44097,0.572221765
40311.44444,0.277557606
40311.44792,0.906625443
40311.45139,0.800788931
40311.45486,0.499333542
40311.45833,0.891811531
40311.46181,0.224117576
40311.46528,0.710091579
40311.46875,0.356549581
40311.47222,0.402629484
40311.47569,0.244146843
40311.47917,0.104514232
40311.48264,0.480580277
40311.48611,0.152144553
40311.48958,0.378587155
40311.49306,0.561116664
40311.49653,0.106211778
40311.5,0.408986501
40311.50347,0.812753449
40311.50694,0.783941712
40311.51042,0.982686962
40311.51389,0.812845044
40311.51736,0.872770871
40311.52083,0.291723781
40311.52431,0.018580364
40311.52778,0.927368253
40311.53125,0.718716423
40311.53472,0.704587998
40311.53819,0.450303604
40311.54167,0.401245501
40311.54514,0.379511841
40311.54861,0.965079758
40311.55208,0.198385322
40311.55556,0.360576859
40311.55903,0.472182829
40311.5625,0.957314407
40311.56597,0.019104413
40311.56944,0.399725372
40311.57292,0.455625124
40311.57639,0.818616866
40311.57986,0.663895774
40311.58333,0.254764282
40311.58681,0.396514844
40311.59028,0.709701035
40311.59375,0.344843082
40311.59722,0.442743369
40311.60069,0.716649466
40311.60417,0.039796395
40311.60764,0.063425579
40311.61111,0.87423241
40311.61458,0.427584489
40311.61806,0.952531356
40311.62153,0.633491131
40311.625,0.07989745
40311.62847,0.051681955
40311.63194,0.389937958
40311.63542,0.828114893
40311.63889,0.147352058
40311.64236,0.769178858
40311.64583,0.313326667
40311.64931,0.666054951
40311.65278,0.497573974
40311.65625,0.091243426
40311.65972,0.615056664
40311.66319,0.481722765
40311.66667,0.979406779
40312.39583,0.729088625
40312.39931,0.910005728
40312.40278,0.144852827
40312.40625,0.439234525
40312.40972,0.234767711
40312.41319,0.310154208
40312.41667,0.161773214
40312.42014,0.658886206
40312.42361,0.454132398
40312.42708,0.765530351
40312.43056,0.214925089
40312.43403,0.23596621
40312.4375,0.738451881
40312.44097,0.747603625
40312.44444,0.464135794
40312.44792,0.309222001
40312.45139,0.210875827
40312.45486,0.83140688
40312.45833,0.830268363
40312.46181,0.65743327
40312.46528,0.983600946
40312.46875,0.91531366
40312.47222,0.492603667
40312.47569,0.342535263
40312.47917,0.079635068
40312.48264,0.873403989
40312.48611,0.692840777
40312.48958,0.232516485
40312.49306,0.475082597
40312.49653,0.736287581
40312.5,0.487464961
40312.50347,0.456024974
40312.50694,0.563311459
40312.51042,0.674364077
40312.51389,0.349364973
40312.51736,0.792415733
40312.52083,0.31452725
40312.52431,0.508560729
40312.52778,0.41872438
40312.53125,0.487941001
40312.53472,0.753379581
40312.53819,0.954900229
40312.54167,0.597203734
40312.54514,0.465585051
40312.54861,0.016594934
40312.55208,0.539002209
40312.55556,0.716922605
40312.55903,0.412804252
40312.5625,0.334516382
40312.56597,0.578695164
40312.56944,0.47061288
40312.57292,0.188663634
40312.57639,0.008329775
40312.57986,0.977820821
40312.58333,0.471092976
40312.58681,0.778147052
40312.59028,0.993447333
40312.59375,0.561478167
40312.59722,0.938591477
40312.60069,0.933316175
40312.60417,0.292931962
40312.60764,0.612455955
40312.61111,0.445456121
40312.61458,0.794457035
40312.61806,0.283141022
40312.62153,0.139680408
40312.625,0.252527408
40312.62847,0.362096987
40312.63194,0.055204178
40312.63542,0.64168406
40312.63889,0.414947999
40312.64236,0.384365657
40312.64583,0.007590044
40312.64931,0.533795971
40312.65278,0.871983063
40312.65625,0.836618697
40312.65972,0.504873579
40312.66319,0.968368446
40312.66667,0.446062659
40315.39583,0.961197504
40315.39931,0.340204007
40315.40278,0.011192718
40315.40625,0.2881642
40315.40972,0.323339401
40315.41319,0.126698629
40315.41667,0.718242547
40315.42014,0.245080867
40315.42361,0.822058489
40315.42708,0.937641098
40315.43056,0.090182843
40315.43403,0.895141796
40315.4375,0.729930607
40315.44097,0.724052573
40315.44444,0.936435803
40315.44792,0.975728744
40315.45139,0.720155566
40315.45486,0.195939636
40315.45833,0.504851697
40315.46181,0.587397762
40315.46528,0.021460953
40315.46875,0.884595446
40315.47222,0.509769963
40315.47569,0.643510883
40315.47917,0.24730165
40315.48264,0.918898413
40315.48611,0.852257661
40315.48958,0.790461364
40315.49306,0.599332275
40315.49653,0.798063083
40315.5,0.60655716
40315.50347,0.10091358
40315.50694,0.355502336
40315.51042,0.283154678
40315.51389,0.376868929
40315.51736,0.556745049
40315.52083,0.715260635
40315.52431,0.171194164
40315.52778,0.667312742
40315.53125,0.545097383
40315.53472,0.661331513
40315.53819,0.00898583
40315.54167,0.583853561
40315.54514,0.84828607
40315.54861,0.43655923
40315.55208,0.655243476
40315.55556,0.505582363
40315.55903,0.682806672
40315.5625,0.897426188
40315.56597,0.991918867
40315.56944,0.662708332
40315.57292,0.670095335
40315.57639,0.592737624
40315.57986,0.791262218
40315.58333,0.867915942
40315.58681,0.708272816
40315.59028,0.915017205
40315.59375,0.190167324
40315.59722,0.121612655
40315.60069,0.553074814
40315.60417,0.711034423
40315.60764,0.888994301
40315.61111,0.359104433
40315.61458,0.829967025
40315.61806,0.997341719
40315.62153,0.286998899
40315.625,0.146900262
40315.62847,0.029399925
40315.63194,0.215379887
40315.63542,0.061621472
40315.63889,0.491314606
40315.64236,0.965810074
40315.64583,0.316492659
40315.64931,0.584549622
40315.65278,0.601038818
40315.65625,0.281533376
40315.65972,0.493555586
40315.66319,0.37118769
40315.66667,0.329578516
40316.39583,0.043475009
40316.39931,0.138973883
40316.40278,0.155131178
40316.40625,0.140574555
40316.40972,0.081271861
40316.41319,0.153566573
40316.41667,0.234139862
40316.42014,0.640055247
40316.42361,0.620977124
40316.42708,0.855195117
40316.43056,0.276156675
40316.43403,0.783287414
40316.4375,0.563379211
40316.44097,0.291247849
40316.44444,0.347144402
40316.44792,0.338941925
40316.45139,0.347538209
40316.45486,0.186399264
40316.45833,0.021475287
40316.46181,0.045764156
40316.46528,0.02166846
40316.46875,0.824808382
40316.47222,0.101547107
40316.47569,0.354150378
40316.47917,0.057874253
40316.48264,0.011858252
40316.48611,0.440758101
40316.48958,0.12884131
40316.49306,0.101898811
40316.49653,0.961389504
40316.5,0.702062579
40316.50347,0.133768358
40316.50694,0.855187507
40316.51042,0.021411456
40316.51389,0.393736506
40316.51736,0.931218756
40316.52083,0.735121225
40316.52431,0.12202451
40316.52778,0.093776545
40316.53125,0.870141912
40316.53472,0.597432395
40316.53819,0.309105246
40316.54167,0.974445291
40316.54514,0.900319022
40316.54861,0.758119914
40316.55208,0.580882117
40316.55556,0.880485488
40316.55903,0.720497423
40316.5625,0.540495111
40316.56597,0.126682404
40316.56944,0.507153079
40316.57292,0.673834112
40316.57639,0.521975795
40316.57986,0.820375805
40316.58333,0.875583227
40316.58681,0.867093526
40316.59028,0.651958228
40316.59375,0.614471823
40316.59722,0.886053558
40316.60069,0.343747029
40316.60417,0.269783542
40316.60764,0.841920883
40316.61111,0.220617536
40316.61458,0.378546354
40316.61806,0.765685689
40316.62153,0.045069786
40316.625,0.779111085
40316.62847,0.385137214
40316.63194,0.321111408
40316.63542,0.980517309
40316.63889,0.258323606
40316.64236,0.107620595
40316.64583,0.989315421
40316.64931,0.327302782
40316.65278,0.923132077
40316.65625,0.321471121
40316.65972,0.681750954
40316.66319,0.500742504
40316.66667,0.024104843
40317.39583,0.355966572
40317.39931,0.399791976
40317.40278,0.261399677
40317.40625,0.0608146
40317.40972,0.466972981
40317.41319,0.359383532
40317.41667,0.207560947
40317.42014,0.063570563
40317.42361,0.108421951
40317.42708,0.412433222
40317.43056,0.101484526
40317.43403,0.609520173
40317.4375,0.364436184
40317.44097,0.480644734
40317.44444,0.852652898
40317.44792,0.093633751
40317.45139,0.544780582
40317.45486,0.440232446
40317.45833,0.654245062
40317.46181,0.688049042
40317.46528,0.47438256
40317.46875,0.09352102
40317.47222,0.471574014
40317.47569,0.474847104
40317.47917,0.915139191
40317.48264,0.927365856
40317.48611,0.538090576
40317.48958,0.447340557
40317.49306,0.803511916
40317.49653,0.567805571
40317.5,0.91712471
40317.50347,0.421658706
40317.50694,0.498795095
40317.51042,0.774251441
40317.51389,0.680288057
40317.51736,0.66926481
40317.52083,0.568741939
40317.52431,0.045696764
40317.52778,0.025709108
40317.53125,0.536221057
40317.53472,0.504675492
40317.53819,0.688028027
40317.54167,0.068044735
40317.54514,0.593634887
40317.54861,0.390002691
40317.55208,0.077670909
40317.55556,0.017289488
40317.55903,0.211184719
40317.5625,0.425112448
40317.56597,0.731608747
40317.56944,0.807469794
40317.57292,0.606940964
40317.57639,0.80708409
40317.57986,0.357304417
40317.58333,0.124326083
40317.58681,0.188561217
40317.59028,0.643296078
40317.59375,0.086860811
40317.59722,0.721878284
40317.60069,0.801556577
40317.60417,0.631315386
40317.60764,0.533067177
40317.61111,0.096837164
40317.61458,0.88254356
40317.61806,0.024897703
40317.62153,0.348712704
40317.625,0.569835986
40317.62847,0.034854708
40317.63194,0.805064349
40317.63542,0.922554877
40317.63889,0.494363355
40317.64236,0.365870223
40317.64583,0.807602704
40317.64931,0.412973949
40317.65278,0.996798478
40317.65625,0.501321708
40317.65972,0.741876144
40317.66319,0.066240563
40317.66667,0.455278104
40318.39583,0.377931789
40318.39931,0.622512198
40318.40278,0.457293075
40318.40625,0.298149873
40318.40972,0.782488799
40318.41319,0.39919569
40318.41667,0.839657527
40318.42014,0.364371625
40318.42361,0.835695366
40318.42708,0.027396189
40318.43056,0.737245604
40318.43403,0.176195391
40318.4375,0.717961127
40318.44097,0.798091818
40318.44444,0.479952246
40318.44792,0.781101314
40318.45139,0.846210353
40318.45486,0.946309736
40318.45833,0.417536663
40318.46181,0.991528203
40318.46528,0.258364478
40318.46875,0.436572513
40318.47222,0.237742625
40318.47569,0.69044835
40318.47917,0.072045013
40318.48264,0.720542204
40318.48611,0.598290822
40318.48958,0.55758754
40318.49306,0.116959299
40318.49653,0.968347679
40318.5,0.515182496
40318.50347,0.347322059
40318.50694,0.125002429
40318.51042,0.893802153
40318.51389,0.372867653
40318.51736,0.054367588
40318.52083,0.960655504
40318.52431,0.371618276
40318.52778,0.054593318
40318.53125,0.809420436
40318.53472,0.251793808
40318.53819,0.127556764
40318.54167,0.485709294
40318.54514,0.772488222
40318.54861,0.318015963
40318.55208,0.079959396
40318.55556,0.014477667
40318.55903,0.115650248
40318.5625,0.838766392
40318.56597,0.655962227
40318.56944,0.016631518
40318.57292,0.772041014
40318.57639,0.56010787
40318.57986,0.142665767
40318.58333,0.113923727
40318.58681,0.431303541
40318.59028,0.224826275
40318.59375,0.706389488
40318.59722,0.261893226
40318.60069,0.711493369
40318.60417,0.218420839
40318.60764,0.098792989
40318.61111,0.644813251
40318.61458,0.839410752
40318.61806,0.481896409
40318.62153,0.100073714
40318.625,0.424425901
40318.62847,0.064141041
40318.63194,0.278789024
40318.63542,0.802075255
40318.63889,0.030252452
40318.64236,0.872774859
40318.64583,0.998961465
40318.64931,0.293183288
40318.65278,0.569975028
40318.65625,0.75581936
40318.65972,0.204795992
40318.66319,0.688775447
40318.66667,0.597238447
40319.39583,0.100832444
40319.39931,0.047433225
40319.40278,0.619377162
40319.40625,0.213833079
40319.40972,0.856575224
40319.41319,0.947090268
40319.41667,0.183752565
40319.42014,0.375644223
40319.42361,0.838003862
40319.42708,0.302496809
40319.43056,0.096854901
40319.43403,0.019538148
40319.4375,0.640230811
40319.44097,0.70685953
40319.44444,0.688877066
40319.44792,0.716896766
40319.45139,0.110177578
40319.45486,0.349912531
40319.45833,0.950776582
40319.46181,0.253363835
40319.46528,0.854210169
40319.46875,0.542885113
40319.47222,0.16241139
40319.47569,0.142174011
40319.47917,0.265460017
40319.48264,0.605377612
40319.48611,0.310404562
40319.48958,0.794806576
40319.49306,0.425243484
40319.49653,0.848334631
40319.5,0.471547983
40319.50347,0.113958897
40319.50694,0.025631487
40319.51042,0.659956973
40319.51389,0.227107382
40319.51736,0.29848609
40319.52083,0.070382143
40319.52431,0.426419688
40319.52778,0.20149163
40319.53125,0.340387131
40319.53472,0.680492164
40319.53819,0.029660528
40319.54167,0.642262075
40319.54514,0.273251284
40319.54861,0.270843202
40319.55208,0.870686578
40319.55556,0.905790345
40319.55903,0.984845594
40319.5625,0.342144426
40319.56597,0.498021343
40319.56944,0.019593096
40319.57292,0.600065832
40319.57639,0.195630571
40319.57986,0.232225604
40319.58333,0.56000481
40319.58681,0.652810546
40319.59028,0.961448328
40319.59375,0.873333844
40319.59722,0.032473915
40319.60069,0.551546357
40319.60417,0.595304997
40319.60764,0.363322023
40319.61111,0.932188753
40319.61458,0.596686488
40319.61806,0.761475192
40319.62153,0.801172462
40319.625,0.065250527
40319.62847,0.130067546
40319.63194,0.754969537
40319.63542,0.076008671
40319.63889,0.498549886
40319.64236,0.790134849
40319.64583,0.73471284
40319.64931,0.110340539
40319.65278,0.03522608
40319.65625,0.056269017
40319.65972,0.585450253
40319.66319,0.923668741
40319.66667,0.465884688
40322.39583,0.478644118
40322.39931,0.837028223
40322.40278,0.375355723
40322.40625,0.721577912
40322.40972,0.617242298
40322.41319,0.754633553
40322.41667,0.987851223
40322.42014,0.668888549
40322.42361,0.414801919
40322.42708,0.054229367
40322.43056,0.058587211
40322.43403,0.002731855
40322.4375,0.672012271
40322.44097,0.958343694
40322.44444,0.962524931
40322.44792,0.798505016
40322.45139,0.427555032
40322.45486,0.312185345
40322.45833,0.306666248
40322.46181,0.542193379
40322.46528,0.820052199
40322.46875,0.319899983
40322.47222,0.758922579
40322.47569,0.442552002
40322.47917,0.553350787
40322.48264,0.426928124
40322.48611,0.356758795
40322.48958,0.583209838
40322.49306,0.808017852
40322.49653,0.508294682
40322.5,0.308558336
40322.50347,0.178777288
40322.50694,0.028160789
40322.51042,0.423143465
40322.51389,0.767532832
40322.51736,0.833230528
40322.52083,0.53432775
40322.52431,0.273384378
40322.52778,0.663138039
40322.53125,0.85565392
40322.53472,0.867019446
40322.53819,0.097421126
40322.54167,0.094687069
40322.54514,0.793138113
40322.54861,0.342975688
40322.55208,0.772478162
40322.55556,0.881468073
40322.55903,0.59178078
40322.5625,0.212220767
40322.56597,0.481106024
40322.56944,0.207684198
40322.57292,0.684068046
40322.57639,0.347946323
40322.57986,0.564652606
40322.58333,0.333503187
40322.58681,0.415054425
40322.59028,0.051545059
40322.59375,0.958818473
40322.59722,0.581216348
40322.60069,0.110168283
40322.60417,0.144276026
40322.60764,0.102487296
40322.61111,0.321630271
40322.61458,0.081217363
40322.61806,0.490009
40322.62153,0.03151261
40322.625,0.120651655
40322.62847,0.825513927
40322.63194,0.514282705
40322.63542,0.997286316
40322.63889,0.936365622
40322.64236,0.969087156
40322.64583,0.022044419
40322.64931,0.86488881
40322.65278,0.658151382
40322.65625,0.209303788
40322.65972,0.419970465
40322.66319,0.125524337
40322.66667,0.528147206
40323.39583,0.628923626
40323.39931,0.274270304
40323.40278,0.617664924
40323.40625,0.75225417
40323.40972,0.046334183
40323.41319,0.599682133
40323.41667,0.838249535
40323.42014,0.570253561
40323.42361,0.972026593
40323.42708,0.831067312
40323.43056,0.195978313
40323.43403,0.570071764
40323.4375,0.58774547
40323.44097,0.917891966
40323.44444,0.08139982
40323.44792,0.911404194
40323.45139,0.52932951
40323.45486,0.476613007
40323.45833,0.46387237
40323.46181,0.853553275
40323.46528,0.420046605
40323.46875,0.749905962
40323.47222,0.094839796
40323.47569,0.407822715
40323.47917,0.079048399
40323.48264,0.353191877
40323.48611,0.003810522
40323.48958,0.90256152
40323.49306,0.976346362
40323.49653,0.229314215
40323.5,0.715268551
40323.50347,0.453507228
40323.50694,0.873881598
40323.51042,0.731134287
40323.51389,0.032261667
40323.51736,0.826655339
40323.52083,0.868633015
40323.52431,0.218341215
40323.52778,0.107011746
40323.53125,0.995242502
40323.53472,0.954075079
40323.53819,0.507830382
40323.54167,0.231804866
40323.54514,0.745084269
40323.54861,0.015130966
40323.55208,0.851539871
40323.55556,0.46090509
40323.55903,0.961731228
40323.5625,0.870680122
40323.56597,0.246795567
40323.56944,0.135803911
40323.57292,0.871202394
40323.57639,0.181669339
40323.57986,0.915357693
40323.58333,0.368769465
40323.58681,0.958958584
40323.59028,0.562221835
40323.59375,0.759094336
40323.59722,0.793941277
40323.60069,0.798949465
40323.60417,0.465026069
40323.60764,0.401067492
40323.61111,0.399297157
40323.61458,0.874472529
40323.61806,0.245477286
40323.62153,0.846473601
40323.625,0.687873323
40323.62847,0.706811568
40323.63194,0.898675495
40323.63542,0.558856323
40323.63889,0.063849236
40323.64236,0.782767656
40323.64583,0.154905384
40323.64931,0.976115325
40323.65278,0.512245377
40323.65625,0.060960993
40323.65972,0.429728092
40323.66319,0.294800262
40323.66667,0.023708464
40324.39583,0.817210756
40324.39931,0.289965016
40324.40278,0.745500396
40324.40625,0.13079785
40324.40972,0.891588566
40324.41319,0.334764667
40324.41667,0.622856842
40324.42014,0.711396301
40324.42361,0.862734
40324.42708,0.004581494
40324.43056,0.504881757
40324.43403,0.801745336
40324.4375,0.456667679
40324.44097,0.078723273
40324.44444,0.916436336
40324.44792,0.053782972
40324.45139,0.631234738
40324.45486,0.696125895
40324.45833,0.58890587
40324.46181,0.157893555
40324.46528,0.675060375
40324.46875,0.569553076
40324.47222,0.701302034
40324.47569,0.920429533
40324.47917,0.984791028
40324.48264,0.576645266
40324.48611,0.085860245
40324.48958,0.262772251
40324.49306,0.008784906
40324.49653,0.397391221
40324.5,0.615702155
40324.50347,0.852691089
40324.50694,0.772202288
40324.51042,0.787501023
40324.51389,0.861653362
40324.51736,0.346801581
40324.52083,0.685808541
40324.52431,0.28523496
40324.52778,0.707519376
40324.53125,0.680517529
40324.53472,0.689674644
40324.53819,0.669246121
40324.54167,0.427326188
40324.54514,0.008244868
40324.54861,0.043123488
40324.55208,0.102879803
40324.55556,0.239623141
40324.55903,0.764214579
40324.5625,0.953191559
40324.56597,0.462392076
40324.56944,0.295709492
40324.57292,0.788856743
40324.57639,0.4159116
40324.57986,0.939017742
40324.58333,0.57315814
40324.58681,0.335973495
40324.59028,0.924643174
40324.59375,0.265284732
40324.59722,0.759063954
40324.60069,0.767086514
40324.60417,0.341087041
40324.60764,0.453038182
40324.61111,0.522870817
40324.61458,0.128560975
40324.61806,0.880996299
40324.62153,0.719607392
40324.625,0.872058795
40324.62847,0.062724266
40324.63194,0.455706039
40324.63542,0.454757405
40324.63889,0.739999902
40324.64236,0.444169253
40324.64583,0.48982417
40324.64931,0.121428922
40324.65278,0.574881916
40324.65625,0.823185734
40324.65972,0.523811194
40324.66319,0.332044027
40324.66667,0.66106449
40325.39583,0.820369503
40325.39931,0.786547073
40325.40278,0.889219879
40325.40625,0.020883858
40325.40972,0.56722479
40325.41319,0.036392372
40325.41667,0.364337142
40325.42014,0.122338021
40325.42361,0.222312316
40325.42708,0.856139481
40325.43056,0.63898707
40325.43403,0.637056308
40325.4375,0.235126005
40325.44097,0.355612335
40325.44444,0.220590812
40325.44792,0.772842423
40325.45139,0.911236889
40325.45486,0.215230116
40325.45833,0.227240143
40325.46181,0.106167205
40325.46528,0.883929333
40325.46875,0.786034534
40325.47222,0.788228934
40325.47569,0.172000409
40325.47917,0.542599001
40325.48264,0.054082378
40325.48611,0.430245709
40325.48958,0.69335662
40325.49306,0.773694848
40325.49653,0.53000961
40325.5,0.138314784
40325.50347,0.865304316
40325.50694,0.336414292
40325.51042,0.461685249
40325.51389,0.068415231
40325.51736,0.978093285
40325.52083,0.535349342
40325.52431,0.305750978
40325.52778,0.468945965
40325.53125,0.201591999
40325.53472,0.376520883
40325.53819,0.928501722
40325.54167,0.298609442
40325.54514,0.891995122
40325.54861,0.267452996
40325.55208,0.43537462
40325.55556,0.649662376
40325.55903,0.005608927
40325.5625,0.957624264
40325.56597,0.564957434
40325.56944,0.44146734
40325.57292,0.509653629
40325.57639,0.419968285
40325.57986,0.370855453
40325.58333,0.248606908
40325.58681,0.225541417
40325.59028,0.958959341
40325.59375,0.959494504
40325.59722,0.016709617
40325.60069,0.953676404
40325.60417,0.244194703
40325.60764,0.526254008
40325.61111,0.919883594
40325.61458,0.164733732
40325.61806,0.48093737
40325.62153,0.183529404
40325.625,0.528460412
40325.62847,0.881105255
40325.63194,0.879926371
40325.63542,0.100066876
40325.63889,0.969597474
40325.64236,0.248266333
40325.64583,0.691696655
40325.64931,0.851117056
40325.65278,0.29894863
40325.65625,0.423103304
40325.65972,0.32603725
40325.66319,0.720346164
40325.66667,0.453994001
40326.39583,0.633595411
40326.39931,0.807051644
40326.40278,0.333720559
40326.40625,0.113319273
40326.40972,0.761868087
40326.41319,0.48981468
40326.41667,0.280455621
40326.42014,0.074166978
40326.42361,0.619430642
40326.42708,0.500932972
40326.43056,0.664643225
40326.43403,0.891563008
40326.4375,0.246049805
40326.44097,0.227913018
40326.44444,0.117550287
40326.44792,0.341446516
40326.45139,0.403119977
40326.45486,0.577731605
40326.45833,0.464418285
40326.46181,0.86032043
40326.46528,0.685049522
40326.46875,0.455058241
40326.47222,0.298600868
40326.47569,0.058146851
40326.47917,0.997920809
40326.48264,0.007717294
40326.48611,0.076233481
40326.48958,0.900109172
40326.49306,0.387837339
40326.49653,0.277303095
40326.5,0.746670137
40326.50347,0.821422154
40326.50694,0.573375312
40326.51042,0.407849068
40326.51389,0.931507344
40326.51736,0.905514942
40326.52083,0.40098878
40326.52431,0.522102793
40326.52778,0.008990938
40326.53125,0.546599937
40326.53472,0.891077282
40326.53819,0.292453024
40326.54167,0.909134703
40326.54514,0.317467512
40326.54861,0.737557888
40326.55208,0.625719555
40326.55556,0.721724215
40326.55903,0.141187294
40326.5625,0.86358369
40326.56597,0.237616619
40326.56944,0.740603104
40326.57292,0.865381427
40326.57639,0.109417198
40326.57986,0.292716013
40326.58333,0.746024039
40326.58681,0.735722219
40326.59028,0.909226126
40326.59375,0.228127243
40326.59722,0.64191406
40326.60069,0.611998144
40326.60417,0.348904423
40326.60764,0.547057705
40326.61111,0.167161842
40326.61458,0.867459475
40326.61806,0.451365502
40326.62153,0.332629287
40326.625,0.83311111
40326.62847,0.626440074
40326.63194,0.997656389
40326.63542,0.518958303
40326.63889,0.616022551
40326.64236,0.769822683
40326.64583,0.848175314
40326.64931,0.660190958
40326.65278,0.411319556
40326.65625,0.20504288
40326.65972,0.983888664
40326.66319,0.728744206
40326.66667,0.354987229
40330.39583,0.285037608
40330.39931,0.987594251
40330.40278,0.633195906
40330.40625,0.593914919
40330.40972,0.828404072
40330.41319,0.60624746
40330.41667,0.428813823
40330.42014,0.45430683
40330.42361,0.121937689
40330.42708,0.820777523
40330.43056,0.797080764
40330.43403,0.28098028
40330.4375,0.564114199
40330.44097,0.936183723
40330.44444,0.605972431
40330.44792,0.659920084
40330.45139,0.60205981
40330.45486,0.562238914
40330.45833,0.358031474
40330.46181,0.060248014
40330.46528,0.085683701
40330.46875,0.546291933
40330.47222,0.942930188
40330.47569,0.838883724
40330.47917,0.739617197
40330.48264,0.677085944
40330.48611,0.211081166
40330.48958,0.996400721
40330.49306,0.637987967
40330.49653,0.264052122
40330.5,0.836146159
40330.50347,0.750619246
40330.50694,0.95694272
40330.51042,0.948385164
40330.51389,0.135704781
40330.51736,0.370006894
40330.52083,0.373421274
40330.52431,0.570366677
40330.52778,0.124976139
40330.53125,0.733243447
40330.53472,0.496847697
40330.53819,0.526924916
40330.54167,0.84689817
40330.54514,0.560796816
40330.54861,0.409440106
40330.55208,0.834871107
40330.55556,0.51221328
40330.55903,0.220062617
40330.5625,0.153125806
40330.56597,0.696703076
40330.56944,0.043986465
40330.57292,0.145521733
40330.57639,0.69996192
40330.57986,0.066687977
40330.58333,0.591413453
40330.58681,0.709770774
40330.59028,0.425047768
40330.59375,0.032616189
40330.59722,0.415075013
40330.60069,0.472560458
40330.60417,0.31440923
40330.60764,0.252141483
40330.61111,0.640773568
40330.61458,0.458912819
40330.61806,0.925587824
40330.62153,0.777719036
40330.625,0.501446678
40330.62847,0.259732605
40330.63194,0.803967317
40330.63542,0.272569624
40330.63889,0.996651088
40330.64236,0.975369109
40330.64583,0.569124032
40330.64931,0.491043055
40330.65278,0.222283972
40330.65625,0.123763122
40330.65972,0.700334776
40330.66319,0.580960982
40330.66667,0.253502857
40331.39583,0.399915996
40331.39931,0.536244789
40331.40278,0.808809873
40331.40625,0.115324433
40331.40972,0.535667828
40331.41319,0.123162537
40331.41667,0.432723717
40331.42014,0.826407042
40331.42361,0.351100164
40331.42708,0.789574509
40331.43056,0.570309478
40331.43403,0.281077961
40331.4375,0.573491475
40331.44097,0.453530697
40331.44444,0.95211809
40331.44792,0.823806638
40331.45139,0.150057102
40331.45486,0.858537923
40331.45833,0.727430966
40331.46181,0.42728917
40331.46528,0.537169776
40331.46875,0.588540084
40331.47222,0.393697617
40331.47569,0.17657766
40331.47917,0.943158616
40331.48264,0.001318603
40331.48611,0.503578183
40331.48958,0.262766986
40331.49306,0.334641406
40331.49653,0.736444274
40331.5,0.103277202
40331.50347,0.287827417
40331.50694,0.54785333
40331.51042,0.210763322
40331.51389,0.191459916
40331.51736,0.858161479
40331.52083,0.896950268
40331.52431,0.114510585
40331.52778,0.868549823
40331.53125,0.37718973
40331.53472,0.284415107
40331.53819,0.625029754
40331.54167,0.294668953
40331.54514,0.415645887
40331.54861,0.527118237
40331.55208,0.509390986
40331.55556,0.016580217
40331.55903,0.061807691
40331.5625,0.495018036
40331.56597,0.956860228
40331.56944,0.249476533
40331.57292,0.569862125
40331.57639,0.713067622
40331.57986,0.149688856
40331.58333,0.561893206
40331.58681,0.121730156
40331.59028,0.686396492
40331.59375,0.594490201
40331.59722,0.445036011
40331.60069,0.919951406
40331.60417,0.634039066
40331.60764,0.799974619
40331.61111,0.930063035
40331.61458,0.5116513
40331.61806,0.402683402
40331.62153,0.806449938
40331.625,0.079140974
40331.62847,0.509110111
40331.63194,0.480738742
40331.63542,0.730831105
40331.63889,0.768057583
40331.64236,0.474316082
40331.64583,0.487155277
40331.64931,0.166191919
40331.65278,0.707339568
40331.65625,0.250476506
40331.65972,0.435707217
40331.66319,0.086607442
40331.66667,0.470142264
40332.39583,0.652952828
40332.39931,0.202679604
40332.40278,0.526934003
40332.40625,0.275959131
40332.40972,0.911211506
40332.41319,0.072803725
40332.41667,0.923897959
40332.42014,0.424554844
40332.42361,0.373764364
40332.42708,0.503421043
40332.43056,0.244152471
40332.43403,0.514410818
40332.4375,0.15842097
40332.44097,0.586573066
40332.44444,0.949151832
40332.44792,0.439183864
40332.45139,0.320901526
40332.45486,0.099794235
40332.45833,0.274008523
40332.46181,0.956706112
40332.46528,0.164685524
40332.46875,0.080327714
40332.47222,0.261812368
40332.47569,0.035560143
40332.47917,0.789623073
40332.48264,0.237588401
40332.48611,0.132608482
40332.48958,0.819792154
40332.49306,0.936814283
40332.49653,0.582219555
40332.5,0.083794428
40332.50347,0.50774241
40332.50694,0.404136151
40332.51042,0.605670635
40332.51389,0.048355712
40332.51736,0.606421085
40332.52083,0.972610337
40332.52431,0.065785547
40332.52778,0.004348538
40332.53125,0.375738608
40332.53472,0.073062783
40332.53819,0.641234267
40332.54167,0.330279432
40332.54514,0.58420402
40332.54861,0.789696728
40332.55208,0.41046176
40332.55556,0.094474841
40332.55903,0.756103789
40332.5625,0.76077739
40332.56597,0.976363426
40332.56944,0.242723163
40332.57292,0.718465273
40332.57639,0.536592103
40332.57986,0.589857233
40332.58333,0.70828907
40332.58681,0.465497384
40332.59028,0.148625752
40332.59375,0.812844628
40332.59722,0.094067004
40332.60069,0.961445984
40332.60417,0.886811732
40332.60764,0.604379718
