"Month #","White Player #","Black Player #","Score"
101,7635,1114,0.600644
101,7635,6795,0.016021
101,7638,64,0.544854
101,7638,5342,0.230326
101,7638,7593,0.428099
101,7638,8616,0.458948
101,7654,5145,0.000000
101,7665,1325,0.000000
101,7669,102,0.000000
101,7715,1884,0.000000
101,7760,1178,0.000000
101,7760,6038,0.000000
101,7760,6305,0.000000
101,7805,2099,0.000000
101,7805,2807,0.166592
101,7815,6669,0.000000
101,7833,441,0.214036
101,7833,1848,0.392383
101,7833,3681,0.285527
101,7833,8490,0.312101
101,7839,4073,0.000000
101,7848,3507,0.953986
101,7871,2888,0.000000
101,7925,6717,0.050150
101,7935,5602,0.250000
101,7955,2188,0.501454
101,7955,3016,0.666152
101,7959,1900,0.716653
101,7959,7510,0.424023
101,7959,8177,0.000000
101,7980,1500,0.097277
101,7984,7935,0.000000
101,7989,1657,0.519507
101,7989,3870,0.461913
101,7989,3980,0.323146
101,8048,327,0.562500
101,8083,4105,0.000000
101,8084,2605,0.332551
101,8084,7011,0.045543
101,8084,7248,0.371583
101,8084,7591,0.371583
101,8098,3436,0.345808
101,8098,5575,0.345808
101,8109,4084,0.138548
101,8120,307,0.000000
101,8152,971,0.310750
101,8162,2442,0.565133
101,8162,7669,0.565133
101,8167,2669,0.240950
101,8170,7325,0.000000
101,8177,6629,0.214934
101,8212,675,0.000000
101,8212,675,0.000000
101,8212,4753,0.000000
101,8212,5083,0.081079
101,8212,6880,0.000000
101,8218,193,0.000000
101,8218,545,0.074443
101,8218,3352,0.133405
101,8218,5598,0.008854
101,8218,6018,0.000000
101,8224,2099,0.000000
101,8224,5608,0.000000
101,8224,6155,0.218750
101,8233,670,0.000000
101,8233,5083,0.000000
101,8242,2572,0.000000
101,8242,3443,0.000000
101,8244,572,0.258868
101,8244,1610,0.636867
101,8244,1610,0.636867
101,8244,2830,0.636867
101,8244,5002,0.478105
101,8244,6899,0.311255
101,8244,6899,0.311255
101,8244,7242,0.337950
101,8244,7242,0.337950
101,8246,1835,0.000000
101,8246,8490,0.000000
101,8275,5086,0.000000
101,8277,5833,0.000000
101,8277,7715,0.125387
101,8291,3455,0.504077
101,8291,6691,0.504077
101,8291,7373,0.504077
101,8311,1548,0.000000
101,8320,5983,0.000000
101,8321,2089,0.000000
101,8321,2144,0.000000
101,8338,6166,0.356920
101,8447,1563,0.000000
101,8447,2799,0.000000
101,8447,6255,0.000000
101,8447,6815,0.000000
101,8465,3544,0.000000
101,8486,1100,0.147306
101,8486,1913,0.388310
101,8486,2042,0.641508
101,8486,2395,0.391420
101,8486,5097,0.357727
101,8486,5463,0.751750
101,8486,6255,0.251750
101,8486,6815,0.316215
101,8486,8447,0.575919
101,8490,670,0.000000
101,8490,2903,0.000000
101,8502,1305,0.047353
101,8552,512,0.000000
101,8552,6196,0.415015
101,8597,5140,0.000000
101,8611,1158,0.048311
101,8611,2224,0.374549
101,8611,4331,0.673666
101,8611,7238,0.000000
101,8616,64,0.085906
101,8616,5342,0.000000
101,8616,7593,0.000000
101,8617,2888,0.000000
101,8617,7871,0.000000
102,4,966,0.000000
102,4,3582,0.000000
102,4,6168,0.000000
102,4,6828,0.000000
102,7,2225,0.058663
102,18,2696,0.000000
102,18,3619,0.265237
102,56,4537,0.000000
102,56,5356,0.031085
102,56,6125,0.243113
102,64,2224,0.000000
102,64,5082,0.026514
102,64,7616,0.000000
102,80,7230,0.014104
102,80,8052,0.000000
102,96,4602,0.010932
102,98,1615,0.000000
102,98,2841,0.478691
102,98,3242,0.000000
102,102,374,0.444568
102,102,3435,0.166428
102,102,5097,0.050546
102,102,5463,0.444568
102,102,6864,0.000000
102,125,788,0.000000
102,145,4108,0.436692
102,145,5456,0.309093
102,145,5919,0.401075
102,145,7115,0.133889
102,147,6012,0.452577
102,173,7158,0.355834
102,193,3342,0.315915
102,193,6880,0.266774
102,201,1288,0.045033
102,201,7880,0.000000
102,201,8048,0.000000
102,204,220,0.009110
102,204,1799,0.000000
102,204,7327,0.009110
102,213,1475,0.000000
102,220,1382,0.000000
102,220,1799,0.000000
102,220,7327,0.000000
102,224,4719,0.000000
102,224,5919,0.000000
102,247,1635,0.000000
102,247,1961,0.000000
102,247,8232,0.000000
102,275,973,0.000000
102,275,7262,0.270686
102,304,3017,0.047817
102,304,5821,0.490758
102,304,6191,0.110317
102,304,6305,0.000000
102,306,6875,0.031178
102,313,811,0.253131
102,313,5023,0.204071
102,313,6433,0.501826
102,313,8162,0.000000
102,349,2416,0.055149
102,349,3033,0.147525
102,349,3518,0.000000
102,370,1779,0.000000
102,370,8162,0.063619
102,374,2033,0.000000
102,374,3435,0.000000
102,374,4955,0.000000
102,374,5097,0.000000
102,377,934,0.000000
102,377,1779,0.000000
102,377,5736,0.000000
102,377,5930,0.000000
102,377,6196,0.000000
102,389,3070,0.348461
102,389,7816,0.123651
102,391,1093,0.000000
102,391,1693,0.000000
102,391,4850,0.000000
102,392,1825,0.000000
102,392,6059,0.000000
102,409,6303,0.087069
102,409,6500,0.000000
102,413,748,0.000000
102,413,1860,0.000000
102,413,6089,0.169402
102,428,2175,0.000000
102,428,6764,0.000000
102,440,8162,0.000000
102,447,313,0.000000
102,447,1581,0.000000
102,477,3270,0.070389
102,477,3968,0.000000
102,477,8048,0.000000
102,481,3264,0.511087
102,481,4982,0.425568
102,481,7483,0.511087
102,491,5623,0.000000
102,491,6573,0.266378
102,501,522,0.144106
102,501,885,0.000000
102,501,4696,0.061359
102,501,6679,0.000000
102,512,2175,0.588704
102,512,4457,0.316557
102,512,4602,0.118750
102,512,7682,0.152242
102,521,7816,0.000000
102,522,4399,0.000000
102,522,6586,0.120549
102,522,7479,0.000000
102,545,918,0.058962
102,545,1230,0.000000
102,545,4911,0.000000
102,557,18,0.000000
102,557,7065,0.000000
102,562,392,0.000000
102,562,1944,0.000000
102,562,6086,0.000000
102,584,3119,0.000000
102,595,4481,0.172189
102,595,6040,0.000000
102,596,2669,0.089302
102,596,2979,0.000000
102,596,3564,0.000000
102,596,4088,0.000000
102,603,5061,0.073081
102,603,5623,0.000000
102,614,1329,0.000000
102,614,7749,0.000000
102,614,8311,0.146636
102,617,3707,0.576719
102,617,4342,0.378764
102,617,5396,0.130806
102,617,8035,0.638730
102,638,2311,0.295769
102,664,617,0.000000
102,664,3707,0.000000
102,664,5396,0.000000
102,664,7805,0.000000
102,664,8035,0.000000
102,667,7391,0.004758
102,670,1678,0.618770
102,670,8552,0.090513
102,675,2381,0.000000
102,675,2730,0.343750
102,675,4287,0.123261
102,675,7919,0.262406
102,690,3017,0.000000
102,690,4908,0.000000
102,690,5530,0.000000
102,690,8183,0.000000
102,720,98,0.017975
102,720,1678,0.500000
102,720,5683,0.308885
102,720,6059,0.500000
102,720,6196,0.386758
102,733,413,0.546878
102,733,6089,0.716280
102,733,7362,0.482540
102,748,733,0.000000
102,748,6055,0.431130
102,748,6089,0.618630
102,748,8158,0.368630
102,766,6951,0.540132
102,778,6038,0.000000
102,778,6537,0.000000
102,778,7973,0.000000
102,788,885,0.000000
102,788,2033,0.000000
102,788,6850,0.000000
102,788,7203,0.000000
102,793,501,0.264248
102,793,5866,0.658355
102,797,6458,0.000000
102,809,2867,0.000000
102,809,6803,0.000000
102,811,7351,0.000000
102,813,2313,0.490315
102,813,2959,0.537426
102,813,3260,0.690829
102,828,596,0.606364
102,828,1405,0.579167
102,828,3650,0.261618
102,869,1732,0.000000
102,885,3488,0.559973
102,885,6850,0.106535
102,895,1325,0.000000
102,918,2981,0.000000
102,918,5342,0.000000
102,918,6212,0.000000
102,928,4576,0.000000
102,934,557,0.108260
102,934,1329,0.000000
102,934,8415,0.000000
102,941,2339,0.657749
102,941,5128,0.038072
102,943,2033,0.381008
102,947,4088,0.000000
102,947,8084,0.000000
102,956,2730,0.043474
102,956,7919,0.000000
102,956,8083,0.000000
102,966,1925,0.000000
102,966,3863,0.449288
102,966,6828,0.449288
102,972,6451,0.000000
102,973,1357,0.000000
102,973,7262,0.334315
102,982,2027,0.000000
102,990,1493,0.284194
102,990,6392,0.314323
102,1017,3435,0.284360
102,1017,4686,0.000000
102,1019,8183,0.146859
102,1019,8553,0.000000
102,1020,145,0.000000
102,1020,4432,0.424993
102,1029,3837,0.250000
102,1029,4691,0.000000
102,1089,2897,0.000000
102,1093,1029,0.000000
102,1093,5061,0.000000
102,1093,6018,0.000000
102,1093,7815,0.000000
102,1093,7905,0.000000
102,1095,1207,0.000000
102,1095,2203,0.096375
102,1098,1538,0.000000
102,1098,8190,0.131573
102,1102,3377,0.515585
102,1102,4898,0.578125
102,1102,5580,0.168881
102,1102,5950,0.000000
102,1102,7510,0.285495
102,1102,7682,0.064562
102,1105,3685,0.000000
102,1105,4544,0.111915
102,1105,5905,0.000000
102,1105,7498,0.000000
102,1114,5380,0.000000
102,1114,6834,0.000000
102,1134,1944,0.000000
102,1134,2225,0.000000
102,1134,6815,0.064465
102,1169,8490,0.000000
102,1187,956,0.137991
102,1187,3277,0.337715
102,1191,2513,0.000000
102,1191,6313,0.000000
102,1207,6007,0.214077
102,1230,5342,0.000000
102,1230,7890,0.164898
102,1235,3352,0.221929
102,1235,7914,0.221929
102,1235,8447,0.046098
102,1254,4585,0.000000
102,1254,4810,0.000000
102,1262,614,0.000000
102,1262,4708,0.000000
102,1262,5530,0.000000
102,1262,7118,0.000000
102,1265,501,0.000000
102,1265,4847,0.035144
102,1277,5826,0.000000
102,1277,8177,0.000000
102,1288,3968,0.000000
102,1288,6373,0.190666
102,1288,7880,0.000000
102,1288,8048,0.000000
102,1304,1610,0.437500
102,1305,1475,0.000000
102,1325,1376,0.000000
102,1325,1405,0.000000
102,1325,6484,0.000000
102,1325,7665,0.077724
102,1329,1548,0.000000
102,1329,3582,0.500000
102,1329,4708,0.000000
102,1329,6000,0.124621
102,1329,8295,0.000000
102,1331,64,0.203161
102,1331,1782,0.394044
102,1331,2997,0.005118
102,1331,3344,0.000000
102,1331,4194,0.341067
102,1331,7638,0.000000
102,1331,7953,0.206520
102,1331,8616,0.117254
102,1357,275,0.341534
102,1357,6140,0.612220
102,1374,6462,0.218254
102,1374,7901,0.010647
102,1376,895,0.678480
102,1376,6484,0.108583
102,1382,204,0.524660
102,1382,6808,0.405548
102,1382,7006,0.000000
102,1397,1331,0.000000
102,1397,8616,0.068555
102,1405,895,0.125549
102,1405,1376,0.000000
102,1405,3270,0.074655
102,1405,4162,0.000000
102,1405,6484,0.000000
102,1405,6484,0.000000
102,1405,7665,0.125549
102,1428,313,0.000000
102,1428,447,0.000000
102,1455,213,0.109920
102,1455,1999,0.109920
102,1475,2574,0.000000
102,1493,6392,0.030129
102,1500,4063,0.169453
102,1500,7673,0.330771
102,1512,2581,0.000000
102,1512,3887,0.000000
102,1512,7593,0.000000
102,1512,8616,0.018031
102,1513,1748,0.172920
102,1513,7002,0.000000
102,1538,1098,0.175810
102,1538,8190,0.307384
102,1553,2098,0.181716
102,1553,8560,0.009841
102,1563,2603,0.500000
102,1563,4138,0.000000
102,1581,811,0.251305
102,1581,1428,0.472608
102,1581,7351,0.000000
102,1591,5875,0.000000
102,1591,7955,0.000000
102,1592,5257,0.632406
102,1610,2671,0.000000
102,1610,5045,0.000000
102,1613,1262,0.000000
102,1615,392,0.706524
102,1615,2560,0.000000
102,1615,7234,0.534900
102,1635,2145,0.000000
102,1635,3054,0.153536
102,1635,3132,0.000000
102,1657,2640,0.000000
102,1657,7684,0.000000
102,1661,4481,0.000000
102,1673,617,0.000000
102,1673,664,0.314166
102,1673,2699,0.000000
102,1673,4857,0.000000
102,1673,7805,0.000000
102,1678,4791,0.000000
102,1683,3013,0.135434
102,1683,3330,0.645095
102,1683,7504,0.564843
102,1683,7816,0.345811
102,1693,1746,0.033371
102,1693,3980,0.008866
102,1693,5061,0.022337
102,1704,2225,0.000000
102,1704,3361,0.000000
102,1704,4481,0.000000
102,1704,4488,0.000000
102,1704,4917,0.089680
102,1732,1374,0.188469
102,1732,5821,0.367826
102,1732,6196,0.374143
102,1735,6834,0.000000
102,1746,4850,0.000000
102,1746,5623,0.000000
102,1759,2959,0.157890
102,1759,4071,0.311292
102,1759,6585,0.311292
102,1762,3254,0.235714
102,1762,5075,0.000000
102,1773,4335,0.489860
102,1779,3934,0.193444
102,1779,3934,0.193444
102,1779,6537,0.193444
102,1781,521,0.064696
102,1781,4810,0.064696
102,1781,5705,0.000000
102,1782,64,0.000000
102,1782,2224,0.000000
102,1782,4194,0.000000
102,1782,7953,0.000000
102,1799,1382,0.000000
102,1799,6808,0.053880
102,1799,7006,0.000000
102,1814,667,0.000000
102,1814,2912,0.000000
102,1814,4977,0.000000
102,1814,5863,0.159985
102,1814,6115,0.159985
102,1814,7391,0.000000
102,1814,7652,0.000000
102,1825,2145,0.217506
102,1825,3122,0.381547
102,1825,3132,0.312630
102,1825,6451,0.017001
102,1829,5614,0.000000
102,1835,5083,0.400125
102,1848,5226,0.250288
102,1848,8321,0.394237
102,1848,8552,0.000000
102,1856,1202,0.000000
102,1860,733,0.106402
102,1860,748,0.204052
102,1860,6089,0.822682
102,1860,8158,0.572682
102,1874,1615,0.092806
102,1874,2144,0.347456
102,1874,7955,0.133178
102,1880,7228,0.000000
102,1880,7441,0.019385
102,1900,614,0.000000
102,1900,8311,0.000000
102,1903,2731,0.000000
102,1903,2991,0.000000
102,1925,80,0.496240
102,1925,2238,0.694450
102,1925,5185,0.746240
102,1925,7510,0.453610
102,1925,7802,0.746240
102,1925,8320,0.493405
102,1932,4898,0.384321
102,1933,3085,0.012381
102,1933,6346,0.028066
102,1933,6459,0.219696
102,1942,391,0.250000
102,1942,1093,0.250000
102,1944,1615,0.000000
102,1951,2250,0.000000
102,1951,6447,0.022334
102,1961,1635,0.398712
102,1961,8232,0.208280
102,1999,213,0.000000
102,2015,1762,0.000000
102,2015,5926,0.000000
102,2015,7528,0.128436
102,2027,8233,0.543320
102,2033,102,0.000000
102,2033,3435,0.121114
102,2033,3980,0.202893
102,2033,5050,0.000000
102,2033,5463,0.399254
102,2033,6864,0.000000
102,2057,1759,0.000000
102,2057,2959,0.000000
102,2057,4071,0.000000
102,2057,6585,0.000000
102,2064,557,0.530074
102,2076,3065,0.000000
102,2084,966,0.000000
102,2084,1925,0.000000
102,2084,3582,0.323840
102,2103,4201,0.084706
102,2103,5802,0.000000
102,2107,1829,0.000000
102,2107,1936,0.000000
102,2107,2918,0.000000
102,2107,4315,0.000000
102,2107,7619,0.000000
102,2144,809,0.129851
102,2144,1848,0.032157
102,2144,6815,0.016340
102,2144,8321,0.426393
102,2144,8447,0.276044
102,2145,3288,0.299495
102,2148,1095,0.000000
102,2148,1207,0.000000
102,2155,1936,0.000000
102,2155,4315,0.000000
102,2173,3909,0.000000
102,2173,5530,0.000000
102,2173,8016,0.112269
102,2175,1779,0.000000
102,2175,2605,0.038069
102,2185,2574,0.000000
102,2185,5675,0.000000
102,2188,4108,0.000000
102,2207,3468,0.273018
102,2224,1331,0.000000
102,2224,3344,0.000000
102,2230,3050,0.000000
102,2235,5875,0.526761
102,2250,4,0.375467
102,2250,1548,0.000000
102,2250,5477,0.125467
102,2250,5850,0.375467
102,2252,6168,0.037776
102,2256,4406,0.000000
102,2256,5333,0.000000
102,2270,1191,0.358088
102,2270,2513,0.074263
102,2270,3404,0.358088
102,2270,6313,0.358088
102,2270,8546,0.358088
102,2311,6429,0.000000
102,2313,2959,0.047111
102,2313,3260,0.200513
102,2313,5287,0.200513
102,2332,313,0.198938
102,2339,4562,0.000000
102,2339,4898,0.006514
102,2339,8465,0.006514
102,2364,3518,0.000000
102,2389,1553,0.049936
102,2389,2098,0.231651
102,2389,8560,0.059776
102,2395,3518,0.000000
102,2395,7654,0.161364
102,2395,8486,0.000000
102,2409,2395,0.000000
102,2409,8084,0.000000
102,2416,2587,0.000000
102,2416,4732,0.000000
102,2424,5311,0.000000
102,2424,7090,0.341196
102,2424,7365,0.045605
102,2424,8267,0.040449
102,2444,603,0.439342
102,2452,562,0.106298
102,2452,6036,0.000000
102,2462,4331,0.335376
102,2462,6123,0.000000
102,2462,6647,0.000000
102,2513,8546,0.283825
102,2548,5327,0.230580
102,2548,5675,0.000000
102,2555,3655,0.195870
102,2560,7,0.121296
102,2560,2796,0.551007
102,2560,5653,0.724362
102,2560,8552,0.196105
102,2574,2175,0.496502
102,2574,2548,0.343023
102,2576,7514,0.241745
102,2581,1512,0.316319
102,2581,3887,0.159445
102,2581,7593,0.303501
102,2581,8616,0.334350
102,2587,3717,0.000000
102,2603,1592,0.000000
102,2603,6719,0.000000
102,2605,3017,0.000000
102,2605,4671,0.039032
102,2605,5530,0.000000
102,2605,8553,0.000000
102,2609,7510,0.000000
102,2669,828,0.000000
102,2669,4088,0.000000
102,2669,6289,0.000000
102,2671,5683,0.095099
102,2671,6679,0.000000
102,2692,1704,0.203189
102,2692,2841,0.414534
102,2692,8552,0.000000
102,2693,1254,0.519365
102,2693,4585,0.519365
102,2696,2319,0.071689
102,2696,5950,0.000000
102,2696,7248,0.442102
102,2696,7322,0.068237
102,2696,7441,0.000000
102,2699,617,0.000000
102,2699,664,0.362097
102,2699,3707,0.279377
102,2699,4857,0.000000
102,2699,7805,0.000000
102,2730,4335,0.156250
102,2730,5408,0.000000
102,2734,654,0.000000
102,2766,1254,0.122718
102,2766,2693,0.000000
102,2771,562,0.881165
102,2771,6086,0.125449
102,2796,4419,0.000000
102,2796,6391,0.000000
102,2823,8311,0.000000
102,2841,1732,0.000000
102,2841,5013,0.000000
102,2841,5145,0.000000
102,2841,6059,0.003334
102,2841,6228,0.000000
102,2867,1972,0.000000
102,2897,1089,0.401973
102,2912,1814,0.505300
102,2912,4977,0.165284
102,2912,7391,0.367308
102,2912,7652,0.000000
102,2915,5290,0.000000
102,2918,2424,0.000000
102,2918,4973,0.000000
102,2920,3782,0.246558
102,2932,6191,0.019331
102,2932,7234,0.347707
102,2959,3260,0.153402
102,2959,6585,0.153402
102,2979,828,0.000000
102,2979,2669,0.534274
102,2979,3564,0.087668
102,2979,6289,0.000000
102,2991,3070,0.425527
102,2997,1397,0.043582
102,2997,8616,0.112137
102,2999,1187,0.341045
102,2999,5895,0.178759
102,3013,521,0.509660
102,3013,4051,0.215599
102,3013,5396,0.000000
102,3013,6084,0.000000
102,3013,6931,0.509660
102,3016,1704,0.000000
102,3016,6391,0.000000
102,3017,3909,0.353538
102,3037,5425,0.000000
102,3041,3818,0.496112
102,3041,7031,0.695278
102,3050,584,0.262970
102,3050,3810,0.000000
102,3050,7118,0.084518
102,3054,1304,0.000000
102,3065,2452,0.133003
102,3065,7118,0.000000
102,3065,8244,0.000000
102,3070,2155,0.074473
102,3070,2640,0.000000
102,3085,6459,0.207315
102,3119,440,0.500000
102,3119,1996,0.427113
102,3119,2238,0.448209
102,3119,3810,0.000000
102,3119,4898,0.500000
102,3122,8218,0.002049
102,3132,3439,0.000000
102,3132,5086,0.000000
102,3132,5475,0.034936
102,3155,5736,0.000000
102,3155,7142,0.000000
102,3184,1469,0.000000
102,3184,3681,0.000000
102,3184,4757,0.000000
102,3184,7204,0.000000
102,3242,6530,0.172374
102,3254,2015,0.000000
102,3254,5075,0.000000
102,3260,4127,0.000000
102,3264,6451,0.000000
102,3264,8267,0.000000
102,3268,3938,0.000000
102,3268,7955,0.000000
102,3270,3968,0.000000
102,3270,4162,0.000000
102,3270,6484,0.000000
102,3270,8048,0.000000
102,3277,2027,0.000000
102,3277,4886,0.000000
102,3288,2560,0.000000
102,3293,4240,0.000000
102,3297,4088,0.059455
102,3297,5983,0.422105
102,3297,8162,0.116777
102,3322,5181,0.568889
102,3322,7514,0.240741
102,3330,4051,0.000000
102,3330,5325,0.000000
102,3330,7447,0.000000
102,3344,64,0.273356
102,3344,1782,0.464240
102,3344,4194,0.411262
102,3344,7953,0.276715
102,3352,562,0.000000
102,3352,2771,0.000000
102,3352,5472,0.000000
102,3352,6191,0.000000
102,3360,1187,0.000000
102,3361,720,0.000000
102,3361,1825,0.000000
102,3361,3268,0.252925
102,3361,5683,0.061810
102,3377,2696,0.000000
102,3377,5602,0.062540
102,3386,4169,0.000000
102,3404,1191,0.000000
102,3404,2513,0.000000
102,3404,6313,0.000000
102,3404,8546,0.000000
102,3413,3540,0.000000
102,3435,943,0.000000
102,3435,3655,0.028140
102,3435,5463,0.278140
102,3435,6850,0.000000
102,3435,6864,0.000000
102,3436,2462,0.000000
102,3436,4331,0.000000
102,3439,8214,0.000000
102,3457,797,0.000000
102,3459,7158,0.760622
102,3468,2207,0.000000
102,3470,2009,0.234873
102,3470,3242,0.000000
102,3470,8232,0.000000
102,3488,2555,0.000000
102,3488,3834,0.088150
102,3488,6459,0.088150
102,3518,2409,0.523010
102,3518,3523,0.530364
102,3518,3717,0.501948
102,3518,6691,0.773010
102,3518,7412,0.269281
102,3523,2395,0.000000
102,3523,7189,0.242646
102,3540,3507,0.392811
102,3540,4035,0.000000
102,3540,6738,0.216538
102,3540,7217,0.000000
102,3540,7986,0.175060
102,3564,828,0.000000
102,3564,2669,0.446606
102,3564,6289,0.000000
102,3565,6439,0.000000
102,3565,8206,0.000000
102,3567,2027,0.000000
102,3582,1925,0.000000
102,3582,4073,0.000000
102,3582,5258,0.000000
102,3582,5477,0.000000
102,3582,6629,0.000000
102,3619,934,0.000000
102,3653,3540,0.000000
102,3655,1979,0.167827
102,3655,3834,0.250000
102,3671,788,0.228492
102,3671,2351,0.228492
102,3681,1469,0.099168
102,3681,4757,0.338190
102,3681,7204,0.136658
102,3685,6875,0.571722
102,3698,572,0.000000
102,3698,1169,0.000000
102,3698,4544,0.000000
102,3698,6025,0.000000
102,3699,4723,0.000000
102,3705,6040,0.000000
102,3705,7048,0.250000
102,3707,1673,0.000000
102,3707,4342,0.000000
102,3707,5396,0.000000
102,3707,8035,0.062011
102,3744,5802,0.375000
102,3801,1425,0.344248
102,3810,1548,0.000000
102,3810,4708,0.000000
102,3810,5477,0.296104
102,3810,7749,0.332540
102,3818,1942,0.000000
102,3818,5774,0.031411
102,3834,5299,0.000000
102,3834,6459,0.000000
102,3837,7905,0.250000
102,3863,966,0.000000
102,3863,3565,0.000000
102,3866,557,0.709782
102,3882,2381,0.000000
102,3882,2999,0.000000
102,3887,1512,0.156875
102,3887,2581,0.000000
102,3887,7593,0.144057
102,3887,8616,0.174905
102,3900,809,0.000000
102,3900,3470,0.000000
102,3900,5683,0.000000
102,3900,6530,0.000000
102,3909,690,0.208962
102,3909,1019,0.062103
102,3909,2605,0.169929
102,3909,4908,0.208962
102,3909,6778,0.000000
102,3909,7939,0.000000
102,3909,8553,0.022180
102,3934,512,0.000000
102,3934,8311,0.500000
102,3938,3352,0.250000
102,3938,6803,0.000000
102,3968,201,0.026919
102,3968,4162,0.000000
102,3968,6150,0.541632
102,3980,1942,0.000000
102,3980,3435,0.000000
102,3980,5258,0.196361
102,3980,7815,0.008861
102,3981,2107,0.476046
102,3991,1982,0.525949
102,4015,4201,0.112174
102,4015,6629,0.000000
102,4019,2395,0.000000
102,4019,6691,0.137306
102,4019,8611,0.000000
102,4037,1811,0.052899
102,4037,6212,0.000000
102,4051,4073,0.000000
102,4068,2076,0.380365
102,4068,3065,0.141064
102,4068,5226,0.210935
102,4071,2959,0.000000
102,4071,6585,0.000000
102,4073,3330,0.688995
102,4073,6084,0.000000
102,4073,6669,0.143324
102,4073,6854,0.041991
102,4088,793,0.000000
102,4088,828,0.000000
102,4088,2979,0.079131
102,4088,3564,0.166799
102,4088,7948,0.211028
102,4108,4432,0.102210
102,4127,2313,0.000000
102,4127,5287,0.000000
102,4127,5445,0.000000
102,4138,2603,0.659981
102,4146,5417,0.000000
102,4150,4363,0.000000
102,4162,201,0.301439
102,4162,1288,0.346472
102,4162,8048,0.253651
102,4171,1848,0.000000
102,4176,6304,0.290125
102,4194,64,0.000000
102,4194,2224,0.000000
102,4194,7616,0.000000
102,4256,4488,0.000000
102,4287,3277,0.376739
102,4307,370,0.000000
102,4315,5140,0.000000
102,4331,6647,0.000000
102,4335,5905,0.000000
102,4335,7482,0.000000
102,4341,4108,0.169042
102,4342,664,0.280675
102,4342,1673,0.000000
102,4342,2699,0.000000
102,4342,4857,0.000000
102,4375,4127,0.385173
102,4375,4413,0.171435
102,4399,1265,0.149936
102,4401,5061,0.452461
102,4401,5475,0.465917
102,4404,3345,0.590278
102,4404,8218,0.456873
102,4413,3260,0.213738
102,4413,5445,0.213738
102,4419,5683,0.167845
102,4423,3268,0.011797
102,4423,6235,0.000000
102,4432,145,0.000000
102,4457,934,0.240989
102,4457,1779,0.000000
102,4457,2175,0.272148
102,4457,3934,0.000000
102,4457,7833,0.000000
102,4481,5396,0.000000
102,4481,6926,0.000000
102,4481,7193,0.000000
102,4481,7193,0.000000
102,4481,7230,0.048671
102,4481,7510,0.000000
102,4515,4073,0.000000
102,4515,5736,0.013498
102,4524,7482,0.000000
102,4524,7919,0.069524
102,4537,4088,0.000000
102,4537,5356,0.040720
102,4537,6125,0.252748
102,4560,6880,0.139119
102,4562,1736,0.000000
102,4562,4537,0.230363
102,4576,6554,0.495592
102,4577,501,0.000000
102,4577,3459,0.000000
102,4585,2766,0.000000
102,4585,4810,0.000000
102,4585,5155,0.000000
102,4602,5736,0.392662
102,4607,7575,0.153593
102,4610,5516,0.109375
102,4610,6161,0.109375
102,4610,8111,0.000000
102,4628,4015,0.143401
102,4628,6629,0.000000
102,4628,7925,0.170869
102,4671,2574,0.000000
102,4673,6179,0.750000
102,4674,778,0.475049
102,4674,6537,0.034855
102,4674,8341,0.034855
102,4685,3439,0.000000
102,4685,7048,0.013291
102,4686,5050,0.000000
102,4687,1972,0.000000
102,4691,5563,0.010881
102,4694,307,0.000000
102,4694,1996,0.187589
102,4694,2339,0.253962
102,4694,3119,0.000000
102,4694,5270,0.000000
102,4694,6679,0.000000
102,4696,522,0.082747
102,4708,4628,0.231512
102,4708,5185,0.652381
102,4708,7925,0.402381
102,4723,1732,0.000000
102,4723,5311,0.000000
102,4723,5614,0.000000
102,4723,5983,0.000000
102,4732,3033,0.196785
102,4757,1469,0.000000
102,4757,7204,0.000000
102,4772,1019,0.000000
102,4777,6844,0.093750
102,4810,2693,0.000000
102,4810,2766,0.000000
102,4810,5623,0.000000
102,4812,928,0.000000
102,4812,4576,0.000000
102,4847,4399,0.000000
102,4847,7479,0.000000
102,4850,1093,0.336657
102,4850,3818,0.137491
102,4850,5258,0.336657
102,4850,5623,0.000000
102,4852,5593,0.000000
102,4852,5683,0.419204
102,4857,617,0.000000
102,4857,664,0.564867
102,4857,3707,0.482147
102,4857,7805,0.079978
102,4857,8035,0.544158
102,4877,145,0.000000
102,4877,5919,0.210785
102,4877,7115,0.000000
102,4883,5470,0.352867
102,4886,675,0.332018
102,4886,956,0.632294
102,4898,5116,0.000000
102,4898,5128,0.000000
102,4908,3089,0.000000
102,4908,7597,0.000000
102,4911,4931,0.273165
102,4911,5342,0.000000
102,4911,5531,0.192232
102,4911,6880,0.163393
102,4911,8066,0.000000
102,4917,5475,0.000000
102,4917,7684,0.000000
102,4920,2002,0.290429
102,4931,6880,0.000000
102,4955,102,0.000000
102,4955,2033,0.000000
102,4955,3435,0.000000
102,4955,5463,0.000000
102,4955,6864,0.000000
102,4958,6717,0.297515
102,4960,173,0.417629
102,4962,481,0.021049
102,4962,4982,0.446617
102,4973,6263,0.000000
102,4973,7090,0.174496
102,4973,7987,0.159608
102,4977,667,0.197266
102,4977,1814,0.340015
102,4977,1814,0.340015
102,4977,2912,0.000000
102,4977,7391,0.202023
102,4977,7652,0.000000
102,4977,8195,0.410719
102,4982,3479,0.000000
102,4982,4341,0.000000
102,4982,5456,0.000000
102,5001,5057,0.000000
102,5001,7176,0.000000
102,5002,3065,0.000000
102,5002,5145,0.000000
